 3.90536 2.1295 1.4164
 3.46703 2.52644 1.51789
 3.90536 2.1295 1.4164
 4.42299 2.72937 1.30587
 3.98466 3.12631 1.40736
 4.42299 2.72937 1.30587
 4.64123 2.72086 2.28173
 4.20289 3.1178 2.38321


 4.27867 3.13112 2.20682
 3.74066 2.55993 2.36268
 3.50641 2.51557 1.39151
 4.04442 3.08676 1.23566
 4.27867 3.13112 2.20682
 4.69989 2.71187 2.12436
 4.16189 2.14068 2.28022
 3.74066 2.55993 2.36268
 4.16189 2.14068 2.28022
 3.92764 2.09632 1.30906
 3.50641 2.51557 1.39151
 3.92764 2.09632 1.30906
 4.46564 2.66751 1.1532
 4.04442 3.08676 1.23566
 4.46564 2.66751 1.1532
 4.69989 2.71187 2.12436
 4.27867 3.13112 2.20682


 4.42355 3.1872 2.04843
 3.84414 2.67385 2.2503
 3.59542 2.57566 1.28671
 4.17483 3.08901 1.08484
 4.42355 3.1872 2.04843
 4.80941 2.73081 1.99534
 4.23 2.21746 2.19721
 3.84414 2.67385 2.2503
 4.23 2.21746 2.19721
 3.98128 2.11927 1.23362
 3.59542 2.57566 1.28671
 3.98128 2.11927 1.23362
 4.56069 2.63262 1.03175
 4.17483 3.08901 1.08484
 4.56069 2.63262 1.03175
 4.80941 2.73081 1.99534
 4.42355 3.1872 2.04843


 4.56909 3.23646 1.88862
 3.95352 2.78734 2.13226
 3.68622 2.63734 1.18039
 4.3018 3.08646 0.936754
 4.56909 3.23646 1.88862
 4.91713 2.74816 1.86784
 4.30156 2.29904 2.11147
 3.95352 2.78734 2.13226
 4.30156 2.29904 2.11147
 4.03426 2.14904 1.1596
 3.68622 2.63734 1.18039
 4.03426 2.14904 1.1596
 4.64984 2.59816 0.91597
 4.3018 3.08646 0.936754
 4.64984 2.59816 0.91597
 4.91713 2.74816 1.86784
 4.56909 3.23646 1.88862


 4.76058 3.30612 1.74174
 4.10289 2.94669 2.02146
 3.81395 2.74678 1.08521
 4.47165 3.10621 0.805494
 4.76058 3.30612 1.74174
 5.05491 2.78368 1.76246
 4.39721 2.42425 2.04218
 4.10289 2.94669 2.02146
 4.39721 2.42425 2.04218
 4.10828 2.22434 1.10593
 3.81395 2.74678 1.08521
 4.10828 2.22434 1.10593
 4.76597 2.58377 0.826216
 4.47165 3.10621 0.805494
 4.76597 2.58377 0.826216
 5.05491 2.78368 1.76246
 4.76058 3.30612 1.74174


 4.95109 3.36568 1.59533
 4.26126 3.10261 1.90342
 3.94565 2.85684 0.986912
 4.63549 3.11992 0.678818
 4.95109 3.36568 1.59533
 5.18872 2.81858 1.66021
 4.49888 2.5555 1.9683
 4.26126 3.10261 1.90342
 4.49888 2.5555 1.9683
 4.18327 2.30974 1.05179
 3.94565 2.85684 0.986912
 4.18327 2.30974 1.05179
 4.87311 2.57281 0.743699
 4.63549 3.11992 0.678818
 4.87311 2.57281 0.743699
 5.18872 2.81858 1.66021
 4.95109 3.36568 1.59533


 5.16195 3.42725 1.45779
 4.44727 3.27629 1.78404
 4.10018 2.98966 0.891081
 4.81486 3.14062 0.564829
 5.16195 3.42725 1.45779
 5.33319 2.86369 1.57212
 4.61851 2.71272 1.89838
 4.44727 3.27629 1.78404
 4.61851 2.71272 1.89838
 4.27142 2.42609 1.00542
 4.10018 2.98966 0.891081
 4.27142 2.42609 1.00542
 4.9861 2.57706 0.679168
 4.81486 3.14062 0.564829
 4.9861 2.57706 0.679168
 5.33319 2.86369 1.57212
 5.16195 3.42725 1.45779


 5.36889 3.4778 1.32319
 4.64295 3.44227 1.65748
 4.25986 3.12105 0.791417
 4.9858 3.15658 0.457131
 5.36889 3.4778 1.32319
 5.4725 2.91022 1.48787
 4.74656 2.87469 1.82216
 4.64295 3.44227 1.65748
 4.74656 2.87469 1.82216
 4.36348 2.55347 0.9561
 4.25986 3.12105 0.791417
 4.36348 2.55347 0.9561
 5.08942 2.589 0.621814
 4.9858 3.15658 0.457131
 5.08942 2.589 0.621814
 5.4725 2.91022 1.48787
 5.36889 3.4778 1.32319


